ASV_ID,domain,phylum,class,order,family,genus,species
ace08cd694516b43984e0bf197dabd7e,Unassigned,,,,,,
a4f809f579195691e827db233a26ddb6,Unassigned,,,,,,
4d541c56fc22531715b0df0e4f434e90,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__Candidatus_Fritschea,s__Candidatus_Syngnamydia
409190d5eb7c0477358a2e40a335d50d,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,
b9ff5f7237d47700f56dcf381a2b3b49,Unassigned,,,,,,
cadb07e07d02a487b7a1aba3b635aa09,Unassigned,,,,,,
b60d5a9142d0c44c93953d093558da4f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
bc4904643cf4bb235199166856673d40,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,,
04c5ee35da4ec751602197317c90f6b0,d__Archaea,,,,,,
4df7b3cd4052d23132416fd0cc4a087c,Unassigned,,,,,,
2ff172959bcff171e83930fe796bcfac,Unassigned,,,,,,
04ca6fb71dfcba58fe77a550ad749f2d,d__Bacteria,,,,,,
4b8a7b545310aa1cede3256e3de340ec,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,,
a4f223a6eb8d109c2a9018bcd14203e2,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,
b383ef79a6def39fb92682292ac9b40d,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Chloropicon_primus
1dd9e567a346c422ffbbb30fbb78752d,Unassigned,,,,,,
0dc068c789eb5f8ebcbb5c76ffa13886,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
06a55b57d377b5536b2dbb7a23a16196,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,,
231479210c2c9ccc292023d732529449,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__Ilumatobacter,
a78cde9cb36f9718daf1d64fce630715,d__Eukaryota,,,,,,
085e1e5dc19c22215eff350a1a04b11e,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritalea,s__Rubritalea_sp.
af4596e1bee3e689e37e9b5f417c4eaa,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
b96628098c9546ce600714fd7c7f8233,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiales,g__Candidatus_Jidaibacter,s__metagenome
903ebb4cdac955c655559dc35b57c26d,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,
7be611c73357d0420508627fd3335948,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__uncultured_Planctomycetales
f98cb69fc7ce7b4440e50d4d25006f82,Unassigned,,,,,,
307bc4cdaf4812e7272b34142489c1e3,Unassigned,,,,,,
ad60c2230dc0c4dee25517e11a4f8263,Unassigned,,,,,,
3ab2284dd5e116a22f0657676c5784fb,Unassigned,,,,,,
dc72fbe769fe21d67849954a85a14145,Unassigned,,,,,,
341ffbdd44fd31553d754dc6e594ff5f,Unassigned,,,,,,
39605d2801e445cb74e12d0980cde741,Unassigned,,,,,,
17ca75fff5ca3e81ac8aea2db5ad06ac,Unassigned,,,,,,
4f533db47f4db831c0c7bdd89cb85c3b,Unassigned,,,,,,
a66c472a8b6b685c2440956c11a0336e,Unassigned,,,,,,
0a9e393496c6e1d493bff14c72f184b5,Unassigned,,,,,,
f150e2ee8181e25b96e1ce6d5e8d9045,Unassigned,,,,,,
6229b61b2188f8c49a99f5c2a2ef8bf0,d__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Anaerofustaceae,g__Anaerofustis,s__uncultured_bacterium
7ffa74c8e155b6756bc1abbde6ae071f,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,,
a0cb2407ca0d00c000dcc336ff692815,Unassigned,,,,,,
ea03f45687145fd75dc72910da2e26ce,d__Bacteria,,,,,,
1e990660770f21e6b8c06b3c16547c03,Unassigned,,,,,,
d332f0fc7fbba91b661e111bedcdf854,d__Bacteria,,,,,,
44605a92f48d05952144d39d41c393fa,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prolixibacteraceae,g__Sunxiuqinia,
f26ee501df77f337186e9c4ceac39495,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
3c7c421b2043b5ff62459d5d7dc21426,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured,s__uncultured_Bacteroidetes/Chlorobi
10c9e9c26ba4cb583acbdd9f01b988c1,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,s__uncultured_bacterium
35c94396b77fe530ec7953b870239575,Unassigned,,,,,,
df281fcb6efd9cc1fbe1858a131bfa53,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,
7856df633f5c55b519726a2e82566542,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__Vermiphilaceae,
c86f3d53e950b266ee7b516f1dd7e18c,d__Bacteria,p__Dadabacteria,c__Dadabacteriia,o__Dadabacteriales,f__Dadabacteriales,g__Dadabacteriales,s__uncultured_organism
f075320268ba2fee03a2da706d8e4f91,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,
833e9062cc5a2f032074cc814fe2b8c5,Unassigned,,,,,,
a9768a2d5df1279a93dc1f42ec5cac61,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,
f1c8e62ab1a058e84632b9ee2f141240,d__Eukaryota,,,,,,
8a956a4c063bdd4ff914048869c0f36f,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__uncultured_bacterium
61f8209b9dcd7ce362ed11c449021d8b,Unassigned,,,,,,
0174e842193421b55c1746ba5363a951,Unassigned,,,,,,
4574ce90e656ba472cfc8032c4f9a31b,d__Eukaryota,,,,,,
9a456fc31d177a5dd44759b016ddb71d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
eea7f11fe7f9db65d3ba05e2fbc7597b,d__Bacteria,,,,,,
420eadc82bfd01c2a908e4714e705ba1,Unassigned,,,,,,
8db6580a48a62e9932cb893f67c3982d,Unassigned,,,,,,
e6e2fa053e9678b5d89a29b86aafbe11,Unassigned,,,,,,
b5cd5eea30b12f0e2a6d1cb53f448b91,d__Eukaryota,,,,,,
d5ea36bc1528c94552545f5b3bd6d024,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,,,
ea342f652f2c835d8b0f8073d7a0cacd,Unassigned,,,,,,
8fd1788eb4cb798c4e15bb92785b5fcb,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__uncultured,g__uncultured,s__uncultured_deep-sea
366fe5a3464331e1e63bb743711b09f0,Unassigned,,,,,,
faed742141b3e592f4860480bd23963e,Unassigned,,,,,,
93d53ca011d0ecf1ab92ef6ce85bacc0,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Blastopirellula,s__uncultured_bacterium
4892512153bd1cfec88715669f7b31d8,d__Eukaryota,,,,,,
5d18c7fe14cae417583ff1f01bd28500,Unassigned,,,,,,
0ee6ebc17c765cdde1376d6e6a4107c6,d__Eukaryota,,,,,,
c0997ba45382f71fcf79fc73f5872b36,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfobacteraceae,,
fff54b81d16543445f82c802608921d2,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Haloferula,s__Haloferula_phyci
c00aa88ad711c4d8e1883ed4b7288508,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,s__bacterium_WH5-6
7a99aa6081b5ea1e116308f928e01888,Unassigned,,,,,,
90e0f78c9aea03ccefa3b0e81acd7e58,Unassigned,,,,,,
bcdd2668f7bcb204bee5314f0ea872b9,d__Eukaryota,,,,,,
4422e1be28015f7d0022d8e09bec787a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
d4cccdc525ff71f7fca18fc8939a41e5,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,
5a5ab2a0f38a9a7d0df042c33846c452,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Mesoflavibacter,
c84b6cbdc63df6bdd991fac02ef4c7e6,Unassigned,,,,,,
d51393b6a076ce4a9b394bf1afd2b09e,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Silvanigrellales,f__Silvanigrellaceae,,
cf9f0c31b6601f03fff98b80da09543c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rubribacterium,
7bcdd33720687687062bcb7132c2707d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Roseitalea,
c8d548e055ce8b4eed93c61ca2d2d87d,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__Phycisphaeraceae,s__uncultured_planctomycete
82d40ba6be10e189e1452339d8b4874c,Unassigned,,,,,,
793d8607a68e904efa3f40fc016be1ae,Unassigned,,,,,,
b855d5be7d49e8b81aa3645c1757fce2,Unassigned,,,,,,
25439a53f2404984106cbd00c0d50fdb,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Methylacidiphilales,f__Methylacidiphilaceae,g__uncultured,s__uncultured_bacterium
91d2634a1d48759f0a2cf54a920695ea,Unassigned,,,,,,
1f6212ce3f219cf2ea5ff4ebd17b7204,Unassigned,,,,,,
4c94fb4d3a6f42240cfa7c477d97a4df,d__Archaea,p__Aenigmarchaeota,,,,,
9a04476cd1a8f9caf83368756189ef48,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,
4bdcc4edb9300a951bc28da5c7f27187,Unassigned,,,,,,
fac09d489f66c312b46150e2c53d1204,d__Eukaryota,,,,,,
e72a1cc1000bb59e49f8747223c0f2b8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured,
62a32bbd3fa05e55070e9448ee84d25f,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,
9fffab495a74c9fc8989c2a29bd628bc,Unassigned,,,,,,
301602e4b7abf2d67a713fce6a9aea9b,Unassigned,,,,,,
37a8a36b05be4dd406888a8087250582,Unassigned,,,,,,
a9a6d454766fe80609e753691a151164,d__Eukaryota,,,,,,
d9c6fb9d2e12726ead8164ad75b13e9d,Unassigned,,,,,,
fa165ba7f93cd4d415ad3be50c0ce1bf,d__Eukaryota,,,,,,
602bc82d67fbf47d32ee6d99abe26b77,d__Eukaryota,,,,,,
9cdf9c967833e098dba4ad873998e2d4,Unassigned,,,,,,
a431bc2a993fcecfb0a52338aca63311,Unassigned,,,,,,
a972f7de22aaac3b6ca6effbc8770b06,d__Eukaryota,,,,,,
d1afb29ce3c0885fd9905c9cbc29426d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,
aff5ce9e06c4188f1a418d8a541f228c,Unassigned,,,,,,
82d98c42f67d45ea41e33fb756b42c70,Unassigned,,,,,,
5a2b022fb2efd0b4ee64e4d929e5dccb,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia_vadinBB60_group,f__Clostridia_vadinBB60_group,g__Clostridia_vadinBB60_group,
0af1e073b166514d7811c53bfc10b530,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Silicimonas,
cb620faf24b30155d7bb96575f794172,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__uncultured,f__uncultured,g__uncultured,s__uncultured_organism
56bad7eb0b6fd9678dbdf9702ca90d24,d__Bacteria,p__Firmicutes,c__Bacilli,o__Entomoplasmatales,f__type_III,g__type_III,s__uncultured_bacterium
1db4470e33ffcaf20bba243bdcde9ffb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Seonamhaeicola,
fd04c50632e5783f90bb0964ef96eaa8,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,
712d6ec7c5099bfa8f1e4ed8cfafdec8,Unassigned,,,,,,
aa5f55b6bdf21ce83fc39e0ac7e2c3d5,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Phormidiaceae,,
5d68f1b9adac4cfe0c38ae5251fdd1fb,d__Bacteria,p__Spirochaetota,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,,
96ec5af97066a1148072843ab9a3f522,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,
230548caf3d7e01c35cd3f041c43bbe8,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,
2febcb2eb0e2fee416d15577442f8872,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__uncultured,
2d3b110bc141dd896c5f979ecf21addd,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
7a90ffd59829328abd5d9aa0f4e9baf7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,
f0e14a44d13bd02af13cccafb6e0b7b2,Unassigned,,,,,,
15756ecc961ad1c1937d24e3f20d6beb,d__Bacteria,,,,,,
5baf8aacf2bf4f4f18d1237a4837fb83,d__Archaea,,,,,,
3c622b12c5d0cd1137b6c9f31dec310e,Unassigned,,,,,,
8c5cf8ff74928d3766a744b59e65468e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured,s__uncultured_bacterium
3d4a421584dcc4f3a5a10f534e833732,Unassigned,,,,,,
e39a3329780938f1842aa19a6702d595,d__Eukaryota,,,,,,
dea3069b5db359cb64e5b369adcda408,Unassigned,,,,,,
b50b4eb0a6d0173e86d3df9c955c7aac,Unassigned,,,,,,
1f866befb4bee405d5a9584f9b0446da,Unassigned,,,,,,
0fccd8dedfc06c44603001d8a37afb7b,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__DBS1,s__uncultured_organism
f1ed51eef1c3560bbdb6feba986a8f62,Unassigned,,,,,,
996db01cea6deccf3979d53ab0dcdf6e,d__Eukaryota,,,,,,
ee5fefac3a161a97f2a6b362463ac065,d__Eukaryota,,,,,,
ac248e0bfd2fd3d9562ed54cb072d2a2,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__Sva0996_marine_group,
37bb5023ac8b8c978e55bf46858ed327,d__Eukaryota,,,,,,
e5e2781172f3910e9ca1cc2804ad2625,Unassigned,,,,,,
de43512e62a1937b6746f2d6d628298c,Unassigned,,,,,,
b1040ba37ba5f465869eef2c24a3ffa4,Unassigned,,,,,,
72ef30c3a9c097b645d9646a0cf07da4,Unassigned,,,,,,
258e0ebd352e7cc90d9c242f88ebc6b1,Unassigned,,,,,,
bdc3f240ba228f490b7e6ef948d33699,Unassigned,,,,,,
ac6fe8261b0ae54e2f0c6c3607f34275,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritalea,s__Rubritalea_sp.
82564d3de2799899f122b291efb3db60,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Marinicella,
5d51e729b113b43b1396ae30f3575c04,Unassigned,,,,,,
95a0ceb487d3899473624aedf0481b84,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Mitochondria,g__Mitochondria,s__uncultured_bacterium
fd4ab0cbb437c37b65a73d48d141c7bc,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter,
21a2d1d927f90fbdb0abaf85e76d3bc8,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
5391f5b3de404dbd8d54496c2a46000b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Parvularculaceae,g__uncultured,s__uncultured_organism
67b04d7469e0aaf956185ad97f0ea2c9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Filomicrobium,
a90d43b7d98ca05479198967f3ffddcc,Unassigned,,,,,,
245ef8fd2d60b817f53d2848594035c0,Unassigned,,,,,,
b131fc59aac3f502ef55b60f81bc1abb,Unassigned,,,,,,
764f71c99cf44b31407c950376ac18f9,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Epulopiscium,s__uncultured_bacterium
9a20d709e567b21bb8aaef8508edeb50,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,,
d76b505aeacfffa56fdab04cb2bdd6e0,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,
8e21a6228f8200c36816ef57823dcb23,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
feca08205ab77ee17fcefe936ee33305,Unassigned,,,,,,
c80e71c40d0f3847ff5650422f398428,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
f71b7024cfebbcd41b6882bd4d571a9b,Unassigned,,,,,,
aca1cea1f7e1c299f8075bacdaf97b78,d__Eukaryota,,,,,,
aa9730f9e7b3c8ae55c9023134cb745e,Unassigned,,,,,,
829183c3b7abc9270822a2df5618fd07,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,,
d1366c0647647449f385f00b3f56e797,Unassigned,,,,,,
7cd60e847039b6544a192a5330bd19cb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Stappiaceae,s__uncultured_Alphaproteobacteria
d5260136512705adb98181411bc31b68,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Aquabacterium,
2944b3411edc3ee968e291d17a668059,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,,
cd4ac20c6ac51359bf6c166251f3b0aa,Unassigned,,,,,,
cea770504ec6ee83c765aea98488ffa1,Unassigned,,,,,,
5702ac4241df92f716a8601dacf21db3,Unassigned,,,,,,
6c04132ee8b1e434aa10a4f3cf63430a,Unassigned,,,,,,
66232bc0f34e17c644b67b5aa45a022d,d__Eukaryota,,,,,,
d36380634cbd10a679662d343ab70619,d__Eukaryota,,,,,,
45dda1420cdc2322930e5592cc3068a8,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,
8824484ff050bff00bf8b302c8195612,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__uncultured_bacterium
72780cc6461d0b9db42cf574c4bb4bd5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,
43af951cc36d639f29af75f7c0cd2b37,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__uncultured_bacterium
0fc782f95be269a58c3023606ac92d43,Unassigned,,,,,,
5a8549f9946be99ec259d07000a1ac3d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseobacter_clade_CHAB-I-5_lineage,
b42f3f81040f097bee51c0ec1b1e65b5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
bb4b55d77282fd11860c5779d49a6033,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
e0e144f2c36b7284ea35c83a6ab6c250,Unassigned,,,,,,
4503ffa88285cb552149ff672592bec6,Unassigned,,,,,,
f9f59d774f2c226c362708bc858cc90c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__UBA10353_marine_group,f__UBA10353_marine_group,g__UBA10353_marine_group,
216e660de999110e8daa63c5a3bf7557,d__Eukaryota,,,,,,
8e30c5f117185a7f8cad6f3b998dbbe8,Unassigned,,,,,,
59bb70124040ae6e0102bba5a7db2736,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__EV818SWSAP88,f__EV818SWSAP88,g__EV818SWSAP88,s__uncultured_bacterium
6153b5816d80892da02cf1c34d5d651e,d__Eukaryota,,,,,,
af57dfb870910794ecab147df0a950a1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
87c69d79049d6ccda4860aef5a0112eb,Unassigned,,,,,,
6af37ae820781f4cb6dbf6b98e9a9a51,Unassigned,,,,,,
25eebe5059d05b175063c8a81e11e0d6,d__Eukaryota,,,,,,
4d23c4348b397d135647c5a9dded3907,Unassigned,,,,,,
3cdbaee3d126c8c083e92a2cc05eff00,d__Eukaryota,,,,,,
1e3936cab469a7828e80c6fcd8fd6100,Unassigned,,,,,,
efa5b8a298b404f6022190fd492e09d5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__uncultured,f__uncultured,g__uncultured,s__uncultured_gamma
3324a4463fb2124d680f0d616251d823,Unassigned,,,,,,
758b51b715c8ac566e8c8e9cbec61b20,Unassigned,,,,,,
1d233d922c56a03d2720a069c9ad232d,Unassigned,,,,,,
46d59e9c8e51e275e1cb5f4f09e4a798,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Ahrensia,s__uncultured_bacterium
5b29f544de1b01ade75bb9f2d55ce272,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,s__uncultured_bacterium
e7aad4d3ac69fe4d75479bd5a2b7c736,Unassigned,,,,,,
2fbb9e7ce6ca5932eb6c384f9ee552d7,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,
382c5d41a9fa08841097802d331e1fa9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Methylobacterium-Methylorubrum,s__Methylobacterium_jeotgali
e0ca31129193ce309f0f6a6a8efcb89c,d__Eukaryota,,,,,,
6fc7a9edf350eaf85a36e76bf1d24455,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Epulopiscium,s__uncultured_Epulopiscium
8a24bc152d3d72789f486444dc9f4b05,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__Planctomicrobium,s__uncultured_bacterium
eb0e9f6ba76cc2de9cea369af4591d3f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
c4f90a3f87b6c846be8c97fcf83d97ac,Unassigned,,,,,,
2595a0517584e9dd010a00bc26e52067,Unassigned,,,,,,
55a40497ce204dfdb81a7e133bc1350a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
5efa56260c4f871f4310c7d4a9b748b8,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Halodesulfovibrio,
52cf380b01ceef358adcd5a34d1a8485,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,
dae38fd9b7fc15388996624d1156093f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
17674b25a571ff7c830afd3219aa3214,d__Bacteria,p__WPS-2,c__WPS-2,o__WPS-2,f__WPS-2,g__WPS-2,s__hydrothermal_vent
579b96aa38abc25ecc8e9148dc9c8951,Unassigned,,,,,,
0873e6f2359846691feb9d4a4b8b56de,d__Bacteria,,,,,,
bcee48f7526c940dbbd454d354683ae9,d__Bacteria,,,,,,
5b982351af685ed23ea536ef579b4fdf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,
2625072ba2685cb15f100ae1c2cbae00,Unassigned,,,,,,
b4251437115751c69ea61c248b6bfb0f,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
486ba6dbf04488e0f2863713d56011e4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
0c73aa0040a73facd417bdcbcf7b62e6,d__Eukaryota,,,,,,
f4d2e5b1b428d04d48a304f48ae0d953,d__Archaea,,,,,,
33fd1ce5acdf789104a3f7e826d120a7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
ec215a647bdd99a87d565104161ea17b,Unassigned,,,,,,
eccba5458a03c2aca0ac6169f904cc67,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Filomicrobium,
744ca4639d3dc08d9d224b7b61e23829,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,
2963aba6c5b3539d891a24e6c80adbc3,Unassigned,,,,,,
d85b1780cfe9c3051e18691cd6effabc,Unassigned,,,,,,
a9ac0f2c3dab299b1ec37f82be4f3d9c,d__Eukaryota,,,,,,
b5363edc873d99c0355990c55d6775e1,Unassigned,,,,,,
90b614fda6463bd631879c623bd8ca16,Unassigned,,,,,,
9bce6fa378731e0f18b220c8abb74739,Unassigned,,,,,,
