ASV_ID,Mars2,Mars4,Mars5,Mars6,Neg,Nurs2,Nurs3,Nurs4,Nurs5,Nurs6,Par1_6m,Par2_0,Par2_6m,Par3_0,Par3_6m,Par4_0,Par4_6m,Par5_0,Par5_6m,Par6_0,Reb1,Reb2,Reb3,Reb4,Reb5,Reb6
bfa3405cd37ef6b82f0261b49de58f56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
3da81361c2fe73328d58c9f38989d4d2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
dc0a35592658fb4818ba0756a326d444,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,22,0
654373a36e539313b8a4153ed7d40005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0
ab84a401a81649c96029ffc6018ba48a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0
042e5c9fe257ac8d2eded6b7316da161,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dac49aeab252b101c93ce02e0ce671eb,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947a261b1b27f0b059783fdecf657a3d,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185beb808b8c7f269b2256ab570f0bf4,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0
b6b075267a56485c690f4534222f52f3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,9,0
e002839e3508a4015f5d1d1ed5db5ba8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,0,0,0
b1b1d82ee0ba204d2a0d96e5f49bfa92,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c69369249499596af5a9ab175464cb0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0
51fab8c16987a3c67fc47fe21250b3cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0
e63acfd3c74ecd0b4598ad0093cfa74b,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719672e2a4bf7c2b357250bc5cd1137f,6,137,0,0,0,131,0,0,5,4,113,46,0,0,38,0,35,0,0,0,0,0,0,105,0,0
43683754e5d642aeebd2e76f1a1e09a3,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,0,0,19,0,0,0,0,0,0,0,0
a7c457c4301b3c7b826e072131429024,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d681f642d8143ac1ce0722dbd6856238,0,0,0,0,0,0,0,0,0,0,448,286,0,187,0,0,0,34,0,0,0,0,0,0,0,0
aae3ea6d527588868332deeb858b12c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
eea9970cefa3c504f7fa0858fc73ced0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
1acf9c1c4b03712d68e5f2737109990d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
7fecbb608a36df205b80abc622bb5df9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
f8aab4bacd54ade39a8d1563ac189b64,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207c82d5f09561479fd3577e70a581e6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
e4ee5e6d493e4e240b4e6a66255d6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
7c2279250170f8687d44fb5e4a209ba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
32262684713783d9ea5c5988ab723080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
fc961992c0c3450333d10b28fdbb419f,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb809ead1b1d1b67139830ec8801eee2,0,0,0,0,0,0,0,429,255,0,0,0,6,94,129,0,253,76,53,0,75,392,0,172,136,0
f5625c9c34edfd28d781585a34996db9,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
caa510f93a422a197bdc3a1ddd654353,9,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
7a46350a3b5661a7345fa3c04abc1b16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,33
7f0420cd0b2aa63e9c71b9b1a07a0914,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
16a91f291e8d12363aaf1e175c22133b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
1292a479f0394718087e6411ea654b72,0,0,0,0,0,0,30,0,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7aec21f5f05a4806952826bcae3de95e,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8cba2984b2dd782c2bc548ac8497bbda,0,0,63,0,0,0,0,0,0,0,0,0,65,0,51,0,0,0,15,0,0,0,0,5,3,0
18ccf0152472b2d86d3d2e312303c878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
40584a2071b54cea3fe1a3e899f337bb,0,0,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
31bdd47cf20d71ff2025a5b229ec5f5e,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d233d922c56a03d2720a069c9ad232d,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
63e5cae11182dc54f86db80994818763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0
086eaeb78ade4d660715972ec0d2004e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
e33fad0e2561bfd59e93121291d893a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0a321e9c97d015a2884bef620346741a,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2952e2fe9a7dc27d3edc528e05590eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
a61d8709432521db8699d8ce020ebe34,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4450a351e73dd4095f5e820bc99ce7f1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,31,0,0,0,0
70caf2e3b86d0a8cc445e99f213eb05e,0,0,0,0,0,0,0,0,3998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03ea2ccb1ba0c47b4b9d8fd4960d2302,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca590abc953d588cca01df056e39eaee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
fa165ba7f93cd4d415ad3be50c0ce1bf,0,0,9,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
1aba4d31e2a1b99cf8817c130f92285f,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,26,0,0,0,0
d86f32c5817a02340c9dc71e5b9faff7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
d9a32265080bd593b2cc71006dd5f632,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990814b1951efe5f6d6347e88e560e15,189,1124,53,0,0,57,99,1258,924,77,14715,1119,1467,0,357,0,806,0,67,0,993,1783,177,1890,438,3
2cb7276456b6dcc7a9d921bc5aebebb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
58bbc53df663acb6c34965c16d628212,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
cabd9fe0dd7c70946b4b567d04d5daa1,105,0,80,0,0,59,0,0,31,0,0,0,8,6,5,0,0,0,0,0,0,25,0,0,0,0
41c2cd5133a38c61ec66b736f605226e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
9783c5c5792769393a1a4c724adcdf9d,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91cc10321f4392060ea09f1bdfde2a59,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aed14b239a02792a6573b69b9e22e0a,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0
41caa68394512724e7de0185fc04edd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
7c20ab22bbdabb87470adbd22383ab57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
7be611c73357d0420508627fd3335948,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cf4f9e2b4d013f6be9a311dc10f097c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0
6c141e4fa4370e677283136133ecb5c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
159809d43f0bdf5012f8a4cc48c35304,0,0,0,0,0,0,0,0,0,0,0,42,0,0,11,0,0,0,0,0,0,0,0,0,0,0
d32bfe117c06b1bab998cbb4910ae721,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0af1e073b166514d7811c53bfc10b530,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6a6ed16196297892bc3d8ae4e6524c9,25,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
f26117bb7dfdee8cd5b3c33f097ebedd,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513a0b21cccee9338b14077bd5c9da88,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a405444dfe849973b8beae1cc3ac96b0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208b315c6a99b46b2f50f8d446992b90,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55d8bc2112ed65d457eaee35ab559e54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,45,0,0,0,328
d29dfe7487d5a3de4bad82cc80c04c0a,0,0,6,0,0,28,0,0,0,0,0,50,0,49,0,11,0,0,15,0,0,0,2,13,0,0
094d6bf463a3b09fcdbaa91e9e6cac32,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
0d5c16e1f892debe3bda387c84adebaa,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cdf71186533871639ad60ea36de3fa9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
99bfd10aed7ecfac90731d56b9567c22,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661474f3b97e6cf1e0695c1eee11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
12a342d261f78f24662d6c7907c57aee,0,0,0,0,0,0,278,0,0,161,0,0,0,0,0,0,0,25,0,0,248,0,39,0,0,70
56f15b21911d1a779e6b7c7ffd796613,0,0,0,0,0,0,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,14
cd3562c74636d347290dbc47cd08b259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
62b023a3f45f2ab8c232b6cd248f7e0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
b99dafb1de44930b5d8a88c3de144f82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,4
cae413856a1074324aa7b8667722c1a2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859e5a40120c948b55a8dd37359b1c29,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
8059bfbac07d0a26e7819cb8681141e5,0,0,0,0,0,0,0,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f97affc0083795492671ed8322386465,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac02de2469b77365f396f7928a6ccf34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aca1cea1f7e1c299f8075bacdaf97b78,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1feec6e7de4ae3bfcde115f6230b5a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
9016c901c4905030437c1f0ca12a848f,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
cd4ac20c6ac51359bf6c166251f3b0aa,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0359b2f31b99444675f7e1b3ba5314f5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eea7f11fe7f9db65d3ba05e2fbc7597b,5,0,0,0,0,0,0,0,0,0,0,0,4,0,31,0,0,0,0,0,0,8,0,0,0,0
759df847a4dc98b73d1495c4d934549d,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ce139c13d96e7b5e5f0865083ea4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
9c037d74b99dd0bd7d673ed8ac398abc,6,0,13,0,0,0,0,0,0,0,0,0,86,0,14,0,0,0,0,0,0,99,0,0,0,0
44b711a5aeb8ac44771173582b69a563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
eded7e50338028d3eb92251d128a5479,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
8d7f6099779694dbe719857138dc2661,0,94,0,0,0,0,0,0,245,0,0,0,15,0,0,0,16,11,53,0,0,0,0,0,18,0
9280656642eb76815ee7e16282bcef6e,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8d6b30e733d1e24292081ee176ec9c4,0,0,0,0,0,0,0,0,0,0,0,0,366,18,221,0,0,0,0,0,0,0,0,0,0,0
6a3a690f2065e33af35a38c02595172f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
d0d367058660d9a25ca6b4d75ceec89b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
cfc036857a06d4b08103d3b3bac7faa5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
e3892cea368e319b3645d3aca828cf88,5,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
54997b492bfee35beed13f39ab60a993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
eb63e94333b73c42f3e99ee726a17307,7,0,0,0,0,0,0,0,41,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d6a28d32cb1204d202fead98caa46285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
1f21815fa7a3322f2f38a71f5a7d8f05,0,0,186,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,100,0,0,73
f783274e2305a112c3b71a4437a7a672,45,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,145,0
810bd4b44729e80668039e6b999351d4,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
7b858c698e9d47d1e16c21cbe317d1a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,19
740f4dfda20904c5b8695b16132ec74d,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c10f7a72f15f7bef26361ca48a4191fd,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5c2eda2cb3b7568a63fc9047b9053fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
5cd105f1fe9d47887f83cd91bbb4c166,0,0,0,0,0,0,0,0,170,0,0,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0
7b8b6f7ecb27c1194458d4fa34ca6bb8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f64dcd788f9cd9a344cf78e81d4bdb17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c02c7c40a2bc09e1172d514b599c35ff,0,11,22,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
e51172bf476460d6651425fd01474441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0
2f57fa237d1730fbc4a9f7d625c9eb8b,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba1d20eb610ed425393b438ce4d9a5cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,29,0,0,0,0
3a4e8f84064d290ff9449e7aea8e8d0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,60,0,0
2399c2d87bb441442dc86d3eebe25be7,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255259124a7db44e714c88e12ad134b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
b53189d0ea828e512664e7010ed32432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0
e35e1d761fab6b4ace4f309e2dcde4fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
7f67c15e1e48a4fce34b43ff797a3d62,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa963c1255fba72822da5d9e17ba04ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,0,0,0,0,0
26714eb328088b0d07d162a8185df934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
58305a7aa57d964a0c39a1431cba77ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
8460474d84409e9f3361756e87c7e01c,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1726,0,0,0,0,0,59,46,28,71,0,5324
ba26538932e21ec38159e330b68052ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
5e885fc3a4dba924963333ec6495c887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
62bf5c95688b2d5d83851d04df606288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
a9dea6fe04d83f890bddeab4581cb8d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
94d7444eb0eac2e6b7d8cf72e9eaba17,1,251,0,0,0,0,482,108,0,219,0,0,0,0,0,0,0,405,270,368,2218,70,309,1335,0,0
963f95c6a5a6fd98453d01a9a3bb8c33,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1bfdbb5e1210a1beecd9378e73e63db,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
97173a058560efb24ca7e87b8d1edecd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
494d7ce3a24575ed4372cfb4bc70f0ef,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732e613776357b9861fd24cce9e93147,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276cb440b6f09194b743374c2a3d8ee,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74d476ef514b5602a25b466dbd211795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0
88cf149e1fb89dedaa059dd028e004f7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
388765366835d9a0091b7ebd4bf677cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
58c91b3bfe2f7fd274380bbcf733f2ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0c882ed1372e6048ece263eb003d7d7f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,15,0,0
122bceb82947f42da00a3253fa8bb338,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780dc03335b117a88624c44375cddc6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
74761767357a19c5bd91953c7ea35e5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
77221334a92a33b2410aa6e58e9d02d4,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8adaf6c0a458d49217b33a70c29b2f30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0
30f0d77250abf9b96b061b19c89f77ab,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8b6f9b4d16bac1ebf585cc08505124f,8,0,0,0,0,10,0,0,0,0,0,7,73,0,74,0,0,0,0,0,0,9,0,0,0,0
d3c48e8ce09e0821b86b99f049221cf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
4f2c131843b15c286ff667e398a4552b,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c89f464ce11a8d2cb50e90f4f1f193aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
8863b48fe4d34edd656824374af41a67,0,0,0,0,0,10,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0
203c6528fc25dcdee40a2b8d6e1d8507,0,7,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
53bab1cbc9133dce0fbe6e48a6139c35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0
0b29179e696a322646b38dab998ff87a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
7051f6579bfc7d3c7e3015b10a5bef2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
7110ab5872ebedaa08a7c8db1c9b49e4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
932f520ae927c310e78e2d24e16f0bbd,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cb6050928abc184546d13e355986a96,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
0aaa045a1c214e86ae5e1a814c641235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
2859c08423971c3adf4a7c2469c98a79,0,0,0,0,0,0,0,0,0,0,184,0,17,0,0,0,0,0,0,0,0,41,0,0,3,0
f360e002f969ed485553dc0d93ed4157,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f324ce731347294c003f9bf6fd7f1c21,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
d91daa9d2a00397ee172570770ed20d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
8cbb553bc242fc0d47b6715482263b96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0
80ae20ba1f5c93ac4945080c605118da,0,0,0,0,0,0,0,22,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
7fca4682f2494683601127391fd80442,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a7fee825a16a91667500cf04bb3371ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
67d43fc506e643eeccb4cd942b50ac31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
a290db04d170a9b2ddbc8e3e38f67813,0,0,0,0,0,0,0,11,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0
ad3b3ffa4e7dcb4d9f6584dea64fb18c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
0beed39d6775932db52d6d85298d377b,0,0,39,0,0,0,0,0,0,0,259,0,0,0,15,0,0,0,0,0,0,0,0,0,0,22
e61f5efae1019cdea939a760386f73fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0
