KEGG_ID,MARS2_S1,MARS4_S14,MARS5_S2,NURS2_S4,NURS4_S5,NURS5_S6,Par1_6m_S7,Par1_T0_S15,Par2_6m_S8,Par2_T0_S9,Par3_6m_S10,Par3_T0_S11,REBAR2_S12,REBAR4_S13,REBAR5_S16
K00404,0,2.139831408,0,0.108296481,0.230816636,0.259571023,0,0.701898572,0.103921612,0.046676753,0.012264667,0.16677271,0.022806789,0.466674987,0
K00405,0.025017734,0.477769597,0,0,0.186714172,0,0,0.723358762,0.045173514,0.076733345,0.027262222,0.139655197,0,0.419267462,0
K00406,0.110655361,2.262135178,0,0.140428404,0.114573675,0,0,0.445674246,0.052917545,0,0.021255292,0,0.016716804,0.314385089,0.078362452
K00407,0.039010704,0.799422931,0,0.072061944,0.098455684,0,0,0.453534462,0,0,0.042510584,0,0,0.189691176,0.103747471
K00411,1.50045998,0.485119898,1.79898516,0.892582148,0.265765996,0.643590796,0,3.655644153,1.45895907,2.154897849,0.885665669,0.153371332,0.855524491,1.519124342,2.075892583
K00412,125.2362771,4494.173095,138.3189774,130.069886,486.5963374,83.93332475,408.3257471,317.9791957,233.3160974,87.27160799,282.2315249,347.1294649,99.13654709,555.8424434,130.1459839
K00413,0,1.176352914,0.513043916,0.21906831,0.035857317,0,0,0.427618207,0.051447613,0.044249562,0.014753673,0.079525876,0,0.011489782,0
K00425,0.004939123,2.204234101,0.626087491,0.023505183,0.144905154,0.122481565,1.551258001,1.116721647,0.011923481,0.060450222,0.096004763,0,0.069482136,0.457830743,0.123948301
K00426,0.024704453,1.187598712,0,0.046022754,0.18927616,0,0,0.754892235,0.02815714,0.077507195,0.055146058,0,0.055032311,0.264190855,0.285965252
K00427,0.011065536,0,0,0,0.115255662,0,0,0,0,0,0.078378888,0.190862102,0,0.062304424,0
K00428,2.625403293,0.655416029,0.655170947,2.434979391,1.648876308,3.024544771,0,3.713891894,2.105902293,2.975234783,1.73667508,1.117039759,1.648713084,2.656293943,2.29268943
K00432,0,1.233891915,0,0,0,0,0,0.383011677,0,0,0.015675778,0,0.124928259,0.094416034,0
K00433,0,0,0,0,0,0,0,0,0,0.027655976,0,0,0,0.140101211,0
K00434,4.621888946,5.349018355,4.210232811,3.23925098,0.846149773,3.041932328,9.890571147,6.131563089,3.728851618,7.055631077,3.092386943,2.452377295,3.360497966,24.15659556,3.276411108
K00448,0.018266917,0,0,0,0.186182223,0,0,0,0,0,0.024589455,0,0,0.334087503,0
K00449,0,0.211393028,0,0,0.120460756,0.068840004,0,0,0.148830595,0.032298951,0.095004713,0,0.019433285,0.269832515,0.03069196
K00451,0,0.121279975,0,0.035107101,0.08923019,0,0,0.559928676,0,0,0.020558397,0,0.152917651,0.063635715,0
K00453,0.019021748,0,0,0,0.032004878,0,2.564062812,0,0.091840367,0,0,0,0,0.030766027,0
K00457,0,2.064647186,0.154341902,0.09980333,0.066085157,0.026052709,0.432105293,0.747142034,0,0.042932952,0.013972838,0,0.04535483,0.248969668,0
K00459,0.202235405,5.699651357,0.517838719,0.537433938,0.674068606,0.264422818,0,0.797482846,0.463907129,1.265283012,0.281284983,0.240807325,0.544858452,6.55679702,0.44747157
K00464,0.968347324,0.129586822,0.78285508,0.395492239,0.267494459,0.769884124,0,1.861484852,0.636755072,0.562671043,0.771730594,0.404495821,0.607709628,0.541552921,1.04073209
K00465,0.508239643,0.202447895,0.269497777,0.468823231,0.067808,0.605497387,1.20720467,0.620742206,0.254035101,0.359420083,0.307416029,0.317484625,0.403788875,0.091739426,0.286617528
K00469,2.568487341,1.553339576,1.793808224,2.500236145,1.778230207,1.283140206,0,2.519088152,2.274879236,2.164380765,2.326376284,3.242708162,1.316704195,1.708480606,2.46870115
K00472,0.369450077,0,0,0.323348059,0.057160003,0.278408281,0,0.518384869,0.153773308,0.24900584,0.212866649,0,0.30118006,0.068684305,0.631959919
K00474,1.131376301,0.09792793,0.602268945,0.647583686,0.150455364,0.195260466,0,1.407718874,0.61945707,0.605441646,0.584664141,0.080019825,0.338769424,0.339569634,0.684347762
K00476,0.891647214,0.106290315,0,0.370652333,0.122006927,0.484209501,3.485973036,1.778151449,0.460327067,0.487932747,0.588253221,0.420921088,0.827218471,0.593661074,0.79935187
K00477,0.592533113,0,0.412267432,0.171147117,0.005762783,0.168412152,0,0.77242588,0.363808121,0.253513117,0.294853914,0.063904722,0.353963402,0.118180613,0.361726674
K00479,0.018487,0.075982635,0,0,0.077451805,0,0,0.009562474,0,0.014652173,0.037621866,0,0,0.05584034,0
K00480,0.925498145,0.867875047,0,0.326592664,0.10066366,0.706610008,0,0.793685308,0.479600064,0.500683121,0.325979475,0.288919696,0.406494398,0.830747512,0.444892635
K00481,0,0.675702715,0,0,0.096014634,0,0,0,0,0.101957517,0.079442855,0.083386355,0,0.125805169,0.087691315
K00485,3.86151817,1.406885282,1.18335255,2.326857123,0.72944284,2.322197254,0,4.414365601,2.862136852,2.355347855,2.760904624,1.935582486,2.747165137,1.054529015,3.414086971
K00486,2.244892473,1.015973057,1.900407045,1.537939367,0.342274389,1.273650745,0,3.025792247,1.613584226,2.475070215,1.252718097,0.975790168,1.139752781,2.180969501,1.097470093
K00488,0.357598116,0,0.313043745,0.139238333,0.021879041,0.106565882,0,0.390116507,0.376701166,0.437495673,0.347169766,0.14557279,0.579704767,0.049075,0.551414879
K00491,0.44810525,0.083715381,0.122585714,0.157515931,0.055689904,0.61552406,0,0.521514461,0.202831076,0.281454628,0.441141355,0.294527248,0.196052608,0.071378999,0.325932321
K00499,0.011624402,0.477769597,0,0.01383007,0.009779268,0,0,0,0.028062334,0,0.006333648,0,0,0.047003653,0
K00500,0,1.559313959,0.477661577,0,0,0,0,0.396842654,0.031933001,0.012715391,0,0,0,0.028526355,0
K00507,0.036728162,0.476966623,0,0,0.167564,0,3.372300002,0.49895779,0.280124014,0.042547656,0.073375981,0,0.128760415,0.143240242,0.09692198
K00508,0,0.859985274,0,0,0.298986746,0.342948382,0,0.113383615,0.093383903,0,0,0,0,0.118556985,0
K00516,0.709669717,0,2.539567384,0.273835387,0.032271585,0,5.170860003,0.277789858,0.370422814,0.424058305,0.627031108,0.214719865,0.466398835,0.206816073,0.552455284
K00520,0,0,0,0,0.0523323,0,0,0.315767273,0,0,0,0,0,0.089433978,0
K00523,0.032570257,0,0,0,0.114649053,0,0,0,0.086011489,0.056730208,0.023295273,0,0.014439592,0.300823379,0
K00525,5.354951931,2.500559709,6.4853415,3.655771921,1.88281861,4.553822586,0.25556145,8.720087073,3.910838471,6.591613794,4.674906483,2.10254287,4.135063719,2.257871719,4.436250898
K00526,2.02738366,1.576639669,0.673662528,1.217046166,0.737878559,1.48720885,0,1.599928928,1.097757578,1.335116104,1.787761649,0.814747313,1.865595341,0.593075505,1.679869769
K00528,0.013700188,0.907107755,0,0.130397803,0.062461133,0,0,0.400017395,0.112023028,0,0,0,0,0.042496453,0
K00529,0.044262144,0,0,0,0.148945778,0,0,0,0,0,0.048233162,0,0.134538126,0.023863393,0
K00533,0.017370804,0,0,0,0.029227096,0,0,0,0.069454278,0.050093844,0,0.076344841,0,0.055150953,0
K00534,0.021713505,0,0,0,0.054800805,0,0,0,0.052418323,0.020872435,0,0,0,0.01170657,0
K00537,0.019505352,1.051093113,0,0,0,0,0,1.30440455,0,0,0.021255292,0,0,0.233330955,0.095250911
K00545,2.401138139,0.928419116,2.864173741,1.964545855,0.740310591,2.023900424,0.567187569,3.349292325,1.575341383,4.15879345,1.634366797,1.950775714,2.717737574,4.105221306,2.492279478
K00548,5.503870094,6.272652448,1.494840187,3.349357961,1.896693815,2.91253957,4.421638008,13.21366622,5.759099956,4.073538184,3.649882567,4.854423865,4.786724888,4.742806456,4.563257485
K00549,3.500499732,1.766193237,3.001306908,2.689454696,1.324833499,3.500931403,0,9.464473236,4.065616248,5.744397725,2.61198509,1.323615605,5.063602378,33.25799428,6.079226823
K00554,0.39730544,0.195048207,0,0.33915392,0.102449477,0.673648608,5.540207147,1.080066605,0.562248914,0.597017904,0.328444866,0.204495109,0.943902405,0.187842122,0.199339536
K00556,0,0.09274351,0.135805742,0,0.113899713,0,0,0.222231886,0,0,0.012294728,0.021050967,0,0.072993908,0
K00557,0.845309777,4.280189004,0.075488751,0.231305096,0.225986698,0.025697767,0,2.526378587,0.728896504,0.537421646,0.867555235,0.362742006,0.828532861,0.75471378,0.145515016
K00558,86.97589059,35.64788024,78.52884308,85.50429528,22.19443837,84.49494222,20.0946985,125.2686268,65.07210859,100.6617712,65.45597824,50.22564507,84.64927743,35.08891829,140.6962679
K00559,0.43785246,0.350364371,0,0.119860607,0.143429268,0.04763172,0,0.785668285,0.215144563,0.193684953,0.22378888,0.231348002,0.533924593,0.062671537,0.502232077
K00560,1.04705368,2.075576274,0,1.363565555,1.389214908,0.999761185,0,0.892895972,0.883517312,1.416807331,0.878758925,0.819425632,0.714917923,1.127042179,0.590000789
K00563,0.010557943,0.585815657,0,0,0.067702626,0,0,0.415739923,0.047087646,0.018360814,0.007085097,0,0.052700433,0.356238213,0
K00564,0.01186408,0.663848282,0.285612077,0,0.130049672,0,0.399808763,0.11994125,0,0.019407703,0.017417531,0,0.124189039,0.069453159,0
K00566,0.016323628,0.762890163,0,0,0.038469439,0,0,0.166120181,0,0.015691334,0.017788117,0.080019825,0.028968872,0.095068679,0.10363519
K00567,0,0,0,0,0.03653387,0,0,0.798437915,0.052418323,0,0.061928998,0,0.028790052,0.079629718,0
K00568,1.726223635,0.551058525,0,0.64763125,0.59402564,2.281713028,0,1.875202365,2.220128063,1.103395255,0.991732874,0.323234205,1.534679972,0.866765317,1.104910569
K00569,0,0,0,0,0.113899713,0,0,0.651955789,0.027236972,0.021690962,0.04917891,0,0,0.012165651,0
K00571,0.029508096,1.146647032,0,0,0.126970171,0,0,2.084966069,0,0.029898353,0,0,0,0.111792472,0
K00573,0.680027493,1.289977911,1.10187841,0.36647115,0.259132432,0.482271163,0,1.237522487,0.598170812,1.131380854,0.627031108,0.390399754,1.004208018,0.480921587,1.381138211
K00574,1.047371644,0.831357269,3.038543966,0.725957362,0.628334176,3.170278651,4.496400003,1.301611707,0.849132169,1.019575168,0.912045248,1.077876612,2.09798784,1.048266307,1.320502875
K00575,0.003954693,0,0,0,0.262662642,0.03320803,0,1.142906844,0.233876649,0.03155674,0.017447822,0,0,0.299182839,0
K00586,0.531145734,0,0.443980312,0.070214202,0.062060741,0.302278222,0,0.778422129,0.231514259,0.347472525,0.297437833,0.412922817,0.313922293,0.135225894,0.507597804
K00588,1.850920381,3.746470502,1.953049685,1.81603625,0.73811772,4.062998133,0,3.149841301,3.540183748,5.551413757,1.684026403,1.111137762,2.228485296,19.39343865,3.21183751
K00590,1.022947339,0,1.132234849,0.489616274,0.12364592,0.361344081,0,1.49006054,0.319330012,0.706410637,0.586190001,0.526516143,0.708830925,0.484948034,0.714969802
K00594,1.089487017,0.415165305,1.459759483,0.686734514,0.190189907,0.41390322,0,1.970529041,0.946378035,0.693566807,0.587063608,0.350013573,0.750526861,0.640546334,0.700430942
K00595,0,0.588176457,0,0,0.026753646,0,0,0,0,0.034390852,0,0,0,0.154308366,0
K00598,0.025292654,0,0,0,0.021277968,0,0,0.095881447,0.015264676,0.012156473,0,0,0.012813155,0.104970092,0
K00600,5.395341734,1.886073623,2.257123562,4.462954974,1.113401685,3.26967563,0.724886916,6.812285343,3.031429794,3.758768069,3.015385551,4.593738662,2.91958326,2.424041424,5.292550624
K00602,0.398949462,1.127129636,0.554087429,0.362216121,0.169310384,0.43909889,4.987967849,1.141401699,0.14757881,0.442495623,0.460856786,0.191248463,0.252562546,0.366794389,0.220101707
K00604,0.026455535,0,0,0.195596705,0.103499071,0,0,1.020452539,0,0.045565911,0.009952875,0,0,0.428927226,0
K00605,0,1.480186419,0,0,0.186458048,0,0,0.367730645,0.217044617,0.059395386,0.024350723,0,0,0.77496231,0
K00606,0.402383132,0.283440839,1.18250366,0.604326372,0.168655521,0,0,0.914990923,0.497326926,0.412325467,0.544399101,0.523706987,0.540340114,0.448391151,0.558805345
K00608,0.359629924,0.059123988,0.346304643,0.154032405,1.004453091,0.117888506,0,0.238105592,0.57299779,0.165935859,0.627031108,0.456279713,0.189474527,0.542892193,0.103585366
K00609,0,0.080853316,0,0,0.051406065,0.238761532,0,0.428590066,0.051447613,0.02845631,0.099353521,0.176724169,0.059986988,0.355266875,0
K00610,0,0,0,0,0,0,0,0.377945385,0,0,0,0,0,0,0
K00611,0.037938981,0,0,0.104318243,0.154286463,0,2.154525001,0.840372679,0.053170739,0.07076156,0.04688083,0.082584563,0,0.249844921,0
K00612,5.022804533,1.794489179,1.678084224,2.135033775,1.189787767,3.707638523,1.651872024,7.23758387,2.878325606,4.427102705,3.548808896,2.18713061,3.617336196,3.365753545,3.328423287
K00615,9.208711838,4.615188708,11.47717004,4.836199218,2.547579371,5.598854714,10.11690001,11.77700725,7.905741187,7.605346663,5.506867763,3.362594108,8.550645313,6.171034858,6.67172775
K00616,0.033518906,0,0,0,0.025477567,0,0,0.403804806,0.117387511,0.02148037,0.016500819,0,0.075837209,0.123831661,0
K00620,0.88524289,1.237735815,1.997911403,0.953655578,0.131206856,0.680125999,0,0.878447817,0.511768361,0.744583981,0.313515554,0.206461408,1.053881984,0.389850422,0.655155305
K00625,0,0,0,0,0,0,1.13230511,0,0.243343454,0,0,0,0,0,0
K00626,0.02750954,1.698132043,0.58121059,0.101420514,0.276613588,0.032633497,0,1.584111128,0.048954557,0.190418198,0.048930173,0.079525876,0,0.811693853,0.102306534
K00627,0.066138837,3.91907575,0,0.067198868,0.358145278,0,0,1.049152767,0,0.079626462,0.015200754,0.401554033,0.060459108,0.276091873,0
K00631,0.010050793,0.605429633,0,0,0.093401991,0.146218303,0,0.911472171,0.014469641,0.023826687,0.033032683,0,0.040733523,0.517198058,0
K00632,0.041346674,0.400840594,0,0,0.15072956,0,0,1.115599629,0.168374006,0.036230537,0,0.078796281,0.202050037,0.547820502,0
K00639,0,0.17848751,0,0,0.051292586,0,0,0.908379717,0,0,0.023010316,0.121539546,0.086370155,0.107514493,0
K00640,0.056412537,0.630655868,0,0,0.109897831,0,0,0.888781244,0,0.011174132,0.012667295,0.04337775,0.144619794,0.182248289,0
K00641,0.773739956,0.560689487,0.321210104,0.442969009,0.147895632,0.328037583,0,0.826712525,0.598375314,0.423045266,0.482724559,0.361210987,0.385285994,0.495775311,0.400329916
K00645,1.326154638,0.931020965,1.33765742,0.894666045,0.235539255,1.199123434,0,2.780635424,1.283264656,1.421592273,0.900179852,0.946886957,1.097409024,1.272647566,0.896594096
K00647,1.111379703,1.264433794,0.485095998,0.716299651,0.353892057,0.227254952,0,0.431886039,0.603760019,1.301457715,0.407020193,0.675969945,0.756776956,1.925938313,0.194315982
K00648,1.810271977,0.704456023,3.164204862,2.585450865,0.142113403,1.795256443,0,1.190527962,1.692286966,4.868574939,1.008702217,0.440451005,2.201781303,0.793267131,2.069120915
K00651,0,0.112617119,0.494720919,0,0.023051132,0,0,0,0,0,0,0,0,0.04431773,0
K00652,0.665571506,0.923984178,0.427316783,0.133749932,0.362602081,0.266688652,0.883907693,1.441815871,0.387284165,0.536709351,0.528267966,0.397424942,0.39565968,0.524757201,0.539673543
K00655,0.035900665,0.858539921,0,0.130397803,0.144963271,0.193789326,0,0.982658001,0.107542107,0.099523237,0.036088121,0.156566568,0,0.44115933,0.019182475
K00656,0.012786842,0,0,0.121704617,0.061534802,0.209579567,0,1.439497688,0,0,0.039394625,0,0.097675149,0.061532055,0.04846099
K00657,0.05040069,0.368087082,0,0,0.129086341,0,0,0,0,0,0,0,0,0.05794069,0
K00658,0.033260571,0,0,0,0.104664601,0,0,0.371073651,0.075085705,0,0,0,0,0.067075483,0
K00661,0.012441251,0.102268519,0,0,0.083731681,0,0,1.469162166,0,0,0.013557429,0,0,0.053660387,0
K00663,0,0.320672475,0,0,0.016409281,0.079924411,0,0,0,0,0.010627646,0,0,0,0
K00665,0.029508096,0,0,0,0,0,0,0.488421728,0,0.085095312,0.032155441,0,0,0,0
K00666,2.593387621,4.732770075,2.878376255,0.553202803,1.226804406,0.930698735,3.607576747,1.80971851,1.439994446,1.227331951,1.394267929,0.971351769,1.586926539,1.58937412,1.306482091
K00668,0.018561544,0,0,0,0,0,0,0,0,0,0,0,0,0.105608208,0
K00670,0.585502753,0,0,0.408351016,0.127387836,0.330915106,2.041128949,0.626593664,0.389918751,0.397857907,0.313515554,0.075340303,0.398893741,0.09252298,0.452302572
K00671,1.146372453,0.639178244,0.249588932,0.049339709,1.73871398,0.582615012,2.096294596,1.051096759,1.008293759,0.760272403,1.171749251,1.525422977,0.684291727,1.11153658,0.625689382
K00673,0.033930686,1.148304037,0,0,0.288999271,0,0,1.339767935,0,0.021273828,0.047547383,0.330338253,0,0.36687373,0.023163744
K00674,0,0.689555391,0,0.021906831,0.137193213,0,3.102516002,0.876048878,0.038319601,0.015993818,0.008648705,0,0.048248155,0.207815185,0.09692198
K00675,0,0.225234238,0,0,0,0,0,0,0,0,0,0,0,0.103408037,0
K00677,0.03288045,1.207638896,0,0,0.097423654,0,0,0.511367715,0,0.005097876,0.058669577,0,0.042986068,0.129710429,0
K00679,0.531706014,0,1.227408862,0.121319475,0.061275162,0.089535574,0,0.663078865,0.12308353,0.406087755,0.428603542,0.217437838,0.398505334,0.01570755,0.338000068
K00681,0.022924617,4.370033866,0,0.117544602,0.439442863,0.342948382,0,0.560848291,0,0.087996289,0.080046524,0,0.038705298,1.001322265,0
K00684,0,0.126977692,0,0,0.201374692,0,0,0.357669345,0,0.012291545,0,0,0,0.208470602,0
K00688,0.547241059,0.844000418,0.179898516,0.284504298,0.34126274,0.857370956,0,2.59409777,0.1250177,0.890557229,0.263353065,1.031770779,0.469427399,0.280768488,1.39583117
K00690,0.014385197,0.643161792,0,0,0,0,0,1.141750641,0.057578676,0.022927234,0,0,0,0.075973251,0
K00699,2.15122787,0.997316256,1.810384669,1.203791207,0.46010973,0.915094941,0,3.771969781,1.903459805,1.848843098,1.485008326,0.893856451,1.634704829,1.518562376,2.997480156
K00700,6.405880099,2.718840306,2.034681707,4.312660206,1.298872903,3.556698061,0,8.24050208,3.347087416,6.348613311,4.759082906,4.142658268,3.728441769,7.14966295,3.953070336
K00703,19.39337664,21.97593139,12.34924949,17.10762753,26.92315056,11.13813097,31.93766473,16.64538541,27.40750503,14.45240163,22.22384612,25.85967263,18.78550864,19.6148593,10.52734236
K00705,0.010007094,0.489301966,0,0.153552554,0.258564446,0,0,0.888927545,0,0,0.090058328,0,0,0.349107024,0
K00706,1.948028906,2.235235987,3.078263495,2.317657049,0.827522772,1.383049517,0.641015703,2.254687035,2.910095429,2.382431043,1.923128928,0.575785112,3.087612401,1.47659744,1.805510287
K00710,3.831044621,1.680365964,4.7177734,2.095589137,0.427986799,4.25614665,0.852339561,5.59517058,3.503542147,4.56648551,2.789715424,0.9665846,3.543656947,5.404217396,3.25991891
K00717,0.50892649,0.527640367,0.055187991,0.130917317,0.119572009,0.394527272,0,0.664039501,0.470407458,0.323938529,0.324757147,0.051327458,0.432022825,0.123595263,0.920758807
K00721,0.460326303,0.630655868,0,0.105321303,0.230308229,0,0,2.103681609,0.577859589,0.301341105,0.15246957,0,1.039943349,0.368302596,0.313449807
K00726,0.818537968,0,0.422719283,0.482104555,0.067940179,0.3320803,0,1.201706629,0.547808386,0.337584689,0.550492099,0.675409903,0.503623155,0.200990269,0.920758807
K00729,0.706929679,0,0,0.704148139,0.193629511,0.202094582,0,0.340150846,0.436569745,0.568922944,0.483709712,0.490788262,0.39977043,0.17727092,0.210459156
K00748,0,0,0.097550604,0.038568364,0.068179405,0.13283212,0,0.458998732,0,0.041410018,0.030774533,0,0.049267483,0.112808767,0
K00749,3.280067695,1.366421047,0.617941371,2.388490479,1.575160708,1.767422155,0,3.18227622,2.327230731,3.095835675,2.000149862,1.021045511,2.313486286,1.290584601,2.692345373
K00750,0.941576528,0.781804795,0,0.520513546,0.048007317,0.350742664,0,0.511631852,0.803603211,0.274274147,0.601120731,0.709817735,0.925088599,0.071787397,0.760957692
K00753,0.475251558,0,0.827348977,0.378509665,0.105736252,0.466725827,0,0.698876483,0.274972566,1.370528252,0.243964322,0.227178014,0.541213665,1.086313778,0.367675019
K00754,0,0,0,0,0,0,0,0.167679995,0,0,0,0.156159902,0,0.061170951,0
K00757,0,0.989264106,0,0,0,0,0,0,0,0,0,0,0,0.008110434,0.072216377
K00758,0.016057894,0.439992466,0,0,0.042673171,0,0,0,0,0.006094981,0.006909434,0,0,0.041264965,0.010146103
K00759,0,0,0,0,0.02911722,0,0,0.407805158,0,0,0.007646721,0,0.105202745,0.068097975,0
K00761,1.651536324,0,3.121200647,0.334550021,0.507272203,1.335732433,1.193275385,2.863742169,1.430817735,1.586600289,1.003249772,1.271731388,1.020872987,1.180940975,0.658280052
K00762,0.441184945,0.579173756,0.642154305,0.072539175,0.237239762,0.09368623,0,0.744992958,0.174785599,0.366805582,0.261609005,0.09953901,0.362926246,0.430622702,0.552455284
K00763,0,0.399711465,0,0,0,0,0,0.067071998,0,0.015580832,0.008831424,0,0,0.08204274,0
